shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
90004,43.497238,-80.545621,270003
90004,43.497558,-80.544746,270004
90004,43.497786,-80.544141,270005
90004,43.497786,-80.544141,280001
90004,43.498076,-80.543370,280002
90004,43.498487,-80.542180,280003
90004,43.498526,-80.542076,280004
90004,43.498931,-80.540851,280005
90004,43.498989,-80.540697,280006
90004,43.499574,-80.539114,280007
90004,43.499618,-80.539000,280008
90004,43.500133,-80.537628,280009
90004,43.500326,-80.537085,280010
90004,43.500326,-80.537085,290001
90004,43.500848,-80.535605,290002
90004,43.501372,-80.534221,290003
90004,43.501556,-80.533727,290004
90004,43.501556,-80.533727,300001
90004,43.501591,-80.533634,300002
90004,43.501684,-80.533353,300003
90004,43.501920,-80.532621,300004
90004,43.502075,-80.532181,300005
90004,43.502477,-80.531149,300006
90004,43.501795,-80.530710,300007
90004,43.501501,-80.530542,300008
90004,43.501501,-80.530542,310001
90004,43.501182,-80.530360,310002
90004,43.500495,-80.529973,310003
90004,43.500373,-80.529861,310004
90004,43.500255,-80.529706,310005
90004,43.500063,-80.529329,310006
90004,43.500000,-80.529247,310007
90004,43.499928,-80.529150,310008
90004,43.499912,-80.529176,310009
90004,43.499885,-80.529204,310010
90004,43.499850,-80.529221,310011
90004,43.499812,-80.529224,310012
90004,43.499784,-80.529213,310013
90004,43.499764,-80.529202,310014
90004,43.499743,-80.529181,310015
90004,43.499720,-80.529149,310016
90004,43.499706,-80.529107,310017
90004,43.499698,-80.529060,310018
90004,43.499701,-80.529015,310019
90004,43.499714,-80.528964,310020
90004,43.499736,-80.528925,310021
90004,43.499630,-80.528806,310022
90004,43.499533,-80.528748,310023
90004,43.499445,-80.528751,310024
90004,43.499339,-80.528821,310025
90004,43.499076,-80.529010,310026
90004,43.498704,-80.529183,310027
90004,43.498591,-80.529219,310028
90004,43.498381,-80.529250,310029
90004,43.498147,-80.529211,310030
90004,43.498145,-80.528838,310031
90005,43.498145,-80.528838,10001
90005,43.498143,-80.528243,10002
90005,43.498586,-80.528231,10003
90005,43.498816,-80.528202,10004
90005,43.498921,-80.528144,10005
90005,43.499077,-80.527955,10006
90005,43.499168,-80.527916,10007
90005,43.499857,-80.527871,10008
90005,43.500026,-80.527869,10009
90005,43.500127,-80.527918,10010
90005,43.500195,-80.528026,10011
90005,43.500224,-80.528217,10012
90005,43.500221,-80.528346,10013
90005,43.500183,-80.528524,10014
90005,43.500103,-80.528710,10015
90005,43.499911,-80.528922,10016
90005,43.499921,-80.528936,10017
90005,43.499935,-80.528965,10018
90005,43.499945,-80.528992,10019
90005,43.499951,-80.529030,10020
90005,43.499950,-80.529080,10021
90005,43.499944,-80.529108,10022
90005,43.499928,-80.529150,10023
90005,43.500000,-80.529247,10024
90005,43.500063,-80.529329,10025
90005,43.500147,-80.529494,10026
90005,43.500147,-80.529494,20001
90005,43.500255,-80.529706,20002
90005,43.500373,-80.529861,20003
90005,43.500495,-80.529973,20004
90005,43.501182,-80.530360,20005
90005,43.501783,-80.530704,20006
90005,43.501783,-80.530704,30001
90005,43.501795,-80.530710,30002
90005,43.502477,-80.531149,30003
90005,43.502075,-80.532181,30004
90005,43.501920,-80.532621,30005
90005,43.501684,-80.533353,30006
90005,43.501591,-80.533634,30007
90005,43.501464,-80.533974,30008
90005,43.501464,-80.533974,40001
90005,43.501372,-80.534221,40002
90005,43.500848,-80.535605,40003
90005,43.500237,-80.537334,40004
90005,43.500237,-80.537334,50001
90005,43.500133,-80.537628,50002
90005,43.499618,-80.539000,50003
90005,43.499574,-80.539114,50004
90005,43.498989,-80.540697,50005
90005,43.498931,-80.540851,50006
90005,43.498526,-80.542076,50007
90005,43.498487,-80.542180,50008
90005,43.498076,-80.543370,50009
90005,43.497735,-80.544277,50010
90005,43.497735,-80.544277,60001
90005,43.497558,-80.544746,60002
90005,43.497238,-80.545621,60003
90005,43.497081,-80.546082,60004
90005,43.496587,-80.547460,60005
90005,43.496587,-80.547460,70001
90005,43.496476,-80.547771,70002
90005,43.495924,-80.549337,70003
90005,43.495738,-80.549858,70004
90005,43.495490,-80.550574,70005
90005,43.495490,-80.550574,80001
90005,43.495468,-80.550638,80002
90005,43.494939,-80.552067,80003
90005,43.494483,-80.553358,80004
90005,43.494366,-80.553693,80005
90005,43.494366,-80.553693,90001
90005,43.493526,-80.556111,90002
90005,43.493526,-80.556111,100001
90005,43.493414,-80.556434,100002
90005,43.493816,-80.556703,100003
90005,43.493917,-80.556755,100004
90005,43.494006,-80.556740,100005
90005,43.494548,-80.556504,100006
90005,43.494735,-80.557125,100007
90005,43.494735,-80.557125,110001
90005,43.494886,-80.557627,110002
90005,43.495005,-80.558179,110003
90005,43.495024,-80.558429,110004
90005,43.494980,-80.558745,110005
90005,43.494747,-80.559559,110006
90005,43.494747,-80.559559,120001
90005,43.494691,-80.559754,120002
90005,43.494492,-80.560420,120003
90005,43.494199,-80.561383,120004
90005,43.493870,-80.562489,120005
90005,43.493870,-80.562489,130001
90005,43.493819,-80.562661,130002
90005,43.493683,-80.563111,130003
90005,43.493642,-80.563366,130004
90005,43.493630,-80.563669,130005
90005,43.493659,-80.563905,130006
90005,43.493706,-80.564379,130007
90005,43.493198,-80.564647,130008
90005,43.493198,-80.564647,140001
90005,43.493022,-80.564741,140002
90005,43.492816,-80.564823,140003
90005,43.492520,-80.564895,140004
90005,43.492217,-80.564907,140005
90005,43.492004,-80.564881,140006
90005,43.491693,-80.564763,140007
90005,43.491252,-80.564472,140008
90005,43.491220,-80.564450,140009
90005,43.491220,-80.564450,150001
90005,43.490666,-80.564080,150002
90005,43.490106,-80.563688,150003
90005,43.489438,-80.563236,150004
90005,43.489023,-80.563047,150005
90005,43.488771,-80.563076,150006
90005,43.488551,-80.563191,150007
90005,43.488415,-80.563290,150008
90005,43.488415,-80.563290,160001
90005,43.487931,-80.563641,160002
90005,43.487715,-80.563715,160003
90005,43.487558,-80.563725,160004
90005,43.487371,-80.563656,160005
90005,43.486832,-80.563220,160006
90005,43.486816,-80.563207,160007
90005,43.486816,-80.563207,170001
90005,43.485959,-80.562517,170002
90005,43.485785,-80.562362,170003
90005,43.485670,-80.562187,170004
90005,43.485529,-80.561851,170005
90005,43.484976,-80.559973,170006
90005,43.484976,-80.559973,180001
90005,43.484895,-80.559698,180002
90005,43.485654,-80.559266,180003
90005,43.486306,-80.558926,180004
90005,43.486539,-80.558706,180005
90005,43.486646,-80.558495,180006
90005,43.486771,-80.558061,180007
90005,43.486858,-80.557504,180008
90005,43.487113,-80.556865,180009
90005,43.487237,-80.556693,180010
90005,43.487237,-80.556693,190001
90005,43.487472,-80.556369,190002
90005,43.487222,-80.555981,190003
90005,43.487079,-80.555711,190004
90005,43.486818,-80.555101,190005
90005,43.486618,-80.554568,190006
90005,43.486476,-80.554192,190007
90005,43.486217,-80.553524,190008
90005,43.486217,-80.553524,200001
90005,43.486163,-80.553382,200002
90005,43.485884,-80.552722,200003
90005,43.485774,-80.552488,200004
90005,43.485428,-80.551908,200005
90005,43.485674,-80.551584,200006
90005,43.485674,-80.551584,210001
90005,43.486135,-80.550976,210002
90005,43.486548,-80.550552,210003
90005,43.486961,-80.550315,210004
90005,43.487498,-80.550183,210005
90005,43.487948,-80.550136,210006
90005,43.487948,-80.550136,220001
90005,43.488135,-80.550117,220002
90005,43.488315,-80.550073,220003
90005,43.488529,-80.549945,220004
90005,43.488694,-80.549779,220005
90005,43.488827,-80.549613,220006
90005,43.489059,-80.549190,220007
90005,43.489408,-80.548605,220008
90005,43.489641,-80.548084,220009
90005,43.489641,-80.548084,230001
90005,43.489737,-80.547868,230002
90005,43.489889,-80.547316,230003
90005,43.489976,-80.546851,230004
90005,43.490006,-80.546534,230005
90005,43.490010,-80.546239,230006
90005,43.489988,-80.545828,230007
90005,43.489923,-80.545348,230008
90005,43.489238,-80.545526,230009
90005,43.489238,-80.545526,240001
90005,43.488772,-80.545647,240002
90005,43.488317,-80.545835,240003
90005,43.487634,-80.546294,240004
90005,43.487388,-80.546445,240005
90005,43.487137,-80.546648,240006
90005,43.486799,-80.546796,240007
90005,43.486459,-80.546889,240008
90005,43.486089,-80.546907,240009
90005,43.485817,-80.546838,240010
90005,43.485817,-80.546838,250001
90005,43.485591,-80.546779,250002
90005,43.484585,-80.546156,250003
90005,43.484382,-80.546137,250004
90005,43.483747,-80.546298,250005
90005,43.483517,-80.546337,250006
90005,43.483225,-80.546312,250007
90005,43.482061,-80.546011,250008
90005,43.481762,-80.545923,250009
90005,43.481762,-80.545923,260001
90005,43.481671,-80.545897,260002
90005,43.481527,-80.545904,260003
90005,43.481422,-80.545988,260004
90005,43.481346,-80.546101,260005
90005,43.480305,-80.549049,260006
90005,43.480140,-80.549524,260007
90005,43.480204,-80.549594,260008
90005,43.480240,-80.549675,260009
90005,43.480280,-80.549779,260010
90005,43.480292,-80.549891,260011
90005,43.480292,-80.549990,260012
90005,43.480278,-80.550074,260013
90005,43.480224,-80.550188,260014
90005,43.480142,-80.550293,260015
90005,43.480048,-80.550318,260016
90005,43.479977,-80.550324,260017
90005,43.479930,-80.550314,260018
90005,43.479876,-80.550295,260019
90005,43.479819,-80.550261,260020
90005,43.479768,-80.550207,260021
90005,43.479706,-80.550049,260022
90005,43.479690,-80.549941,260023
90005,43.479698,-80.549821,260024
90005,43.479725,-80.549735,260025
90005,43.479353,-80.549493,260026
90005,43.479294,-80.549452,260027
90005,43.479294,-80.549452,270001
90005,43.477563,-80.548274,270002
90005,43.477563,-80.548274,280001
90005,43.477449,-80.548196,280002
90005,43.477437,-80.548225,280003
90005,43.477420,-80.548251,280004
90005,43.477392,-80.548278,280005
90005,43.477358,-80.548292,280006
90005,43.477317,-80.548293,280007
90005,43.477279,-80.548279,280008
90005,43.477259,-80.548263,280009
90005,43.477241,-80.548240,280010
90005,43.477221,-80.548199,280011
90005,43.477208,-80.548147,280012
90005,43.477208,-80.548093,280013
90005,43.477222,-80.548041,280014
90005,43.475021,-80.546545,280015
90005,43.475021,-80.546545,290001
90005,43.474758,-80.546366,290002
90005,43.474094,-80.545908,290003
90005,43.474798,-80.543855,290004
90005,43.474908,-80.543356,290005
90005,43.474844,-80.543064,290006
90005,43.474717,-80.542791,290007
90005,43.474531,-80.542586,290008
90005,43.473665,-80.542006,290009
90005,43.473580,-80.541938,290010
90005,43.473285,-80.541700,290011
90005,43.472720,-80.541189,290012
90005,43.472687,-80.541145,290013
100006,43.422508,-80.441526,10001
100006,43.422638,-80.440714,10002
100006,43.422570,-80.440708,10003
100006,43.422482,-80.440684,10004
100006,43.422415,-80.440656,10005
100006,43.422519,-80.440068,10006
100006,43.422373,-80.439998,10007
100006,43.421874,-80.439496,10008
100006,43.421649,-80.439362,10009
100006,43.421412,-80.440733,10010
100006,43.421278,-80.441520,10011
100006,43.421068,-80.442757,10012
100006,43.420576,-80.442606,10013
100006,43.420576,-80.442606,20001
100006,43.418716,-80.442034,20002
100006,43.418335,-80.441961,20003
100006,43.417951,-80.441935,20004
100006,43.417568,-80.441953,20005
100006,43.417207,-80.442027,20006
100006,43.416690,-80.442185,20007
100006,43.416410,-80.442273,20008
100006,43.416222,-80.442309,20009
100006,43.416222,-80.442309,30001
100006,43.416125,-80.442328,30002
100006,43.415653,-80.442355,30003
100006,43.413456,-80.442407,30004
100006,43.413456,-80.442407,40001
100006,43.413444,-80.442407,40002
100006,43.412861,-80.442401,40003
100006,43.412431,-80.442345,40004
100006,43.411981,-80.442250,40005
100006,43.411376,-80.442056,40006
100006,43.411179,-80.441966,40007
100006,43.411179,-80.441966,50001
100006,43.410885,-80.441833,50002
100006,43.410341,-80.441518,50003
100006,43.409983,-80.441262,50004
100006,43.409425,-80.440806,50005
100006,43.409134,-80.442163,50006
100006,43.409121,-80.442222,50007
100006,43.409121,-80.442222,60001
100006,43.408673,-80.444186,60002
100006,43.408549,-80.444696,60003
100006,43.408358,-80.445571,60004
100006,43.408314,-80.445993,60005
100006,43.408178,-80.448206,60006
100006,43.408146,-80.448823,60007
100006,43.407595,-80.448751,60008
100006,43.407490,-80.448737,60009
100006,43.407490,-80.448737,70001
100006,43.406808,-80.448643,70002
100006,43.404076,-80.448273,70003
100006,43.404076,-80.448273,80001
100006,43.403312,-80.448170,80002
100006,43.402857,-80.448072,80003
100006,43.401304,-80.447653,80004
100006,43.401015,-80.447575,80005
100006,43.400974,-80.447560,80006
100006,43.400974,-80.447560,90001
100006,43.400701,-80.447467,90002
100006,43.400241,-80.447321,90003
100006,43.399556,-80.447139,90004
100006,43.399038,-80.447012,90005
100006,43.398252,-80.446777,90006
100006,43.398054,-80.446733,90007
100006,43.398054,-80.446733,100001
100006,43.397939,-80.446707,100002
100006,43.397115,-80.446539,100003
100006,43.396598,-80.446425,100004
100006,43.396324,-80.446350,100005
100006,43.395734,-80.446106,100006
100006,43.395424,-80.445941,100007
100006,43.395182,-80.445767,100008
100006,43.395348,-80.445224,100009
100006,43.395355,-80.445185,100010
100006,43.395355,-80.445185,110001
100006,43.395386,-80.445000,110002
100006,43.395383,-80.444657,110003
100006,43.395343,-80.444434,110004
100006,43.395228,-80.444115,110005
100006,43.395053,-80.443845,110006
100006,43.394601,-80.443376,110007
100006,43.394445,-80.443174,110008
100006,43.394316,-80.442938,110009
100006,43.394218,-80.442676,110010
100006,43.394153,-80.442395,110011
100006,43.394052,-80.441598,110012
100006,43.394052,-80.441598,120001
100006,43.393920,-80.440559,120002
100006,43.393800,-80.439663,120003
100006,43.393587,-80.438353,120004
100006,43.393553,-80.437928,120005
100006,43.393550,-80.437588,120006
100006,43.393550,-80.437439,120007
100006,43.393605,-80.436914,120008
100006,43.393605,-80.436914,130001
100006,43.393780,-80.435247,130002
100006,43.393869,-80.434616,130003
100006,43.393944,-80.434324,130004
100006,43.393961,-80.434278,130005
100006,43.393961,-80.434278,140001
100006,43.394145,-80.433769,140002
100006,43.393996,-80.433658,140003
100006,43.393458,-80.433191,140004
100006,43.393288,-80.433068,140005
100006,43.393122,-80.432990,140006
100006,43.392581,-80.432818,140007
100006,43.392282,-80.432668,140008
100006,43.392025,-80.432464,140009
100006,43.391832,-80.432179,140010
100006,43.391685,-80.431900,140011
100006,43.391355,-80.431060,140012
100006,43.391355,-80.431060,150001
100006,43.390863,-80.429803,150002
100006,43.390783,-80.429447,150003
100006,43.390770,-80.429211,150004
100006,43.390789,-80.428950,150005
100006,43.390906,-80.428223,150006
100006,43.390963,-80.427967,150007
100006,43.390994,-80.427888,150008
100006,43.390994,-80.427888,160001
100006,43.391021,-80.427816,160002
100006,43.391100,-80.427682,160003
100006,43.391521,-80.427133,160004
100006,43.391264,-80.426694,160005
100006,43.391033,-80.426228,160006
100006,43.390824,-80.425731,160007
100006,43.390650,-80.425222,160008
100006,43.390458,-80.424566,160009
100006,43.390320,-80.424018,160010
100006,43.389812,-80.421923,160011
100006,43.389812,-80.421923,170001
100006,43.389747,-80.421654,170002
100006,43.389420,-80.420450,170003
100006,43.389142,-80.419476,170004
100006,43.388957,-80.418873,170005
100006,43.388615,-80.417845,170006
100006,43.388138,-80.416424,170007
100006,43.387803,-80.415385,170008
100006,43.387735,-80.415178,170009
100006,43.387652,-80.414813,170010
100006,43.387531,-80.414306,170011
100006,43.386877,-80.412008,170012
100006,43.387972,-80.411480,170013
100006,43.387972,-80.411480,180001
100006,43.388629,-80.411163,180002
100006,43.389329,-80.410812,180003
100006,43.389326,-80.410330,180004
100006,43.389452,-80.409466,180005
100006,43.389632,-80.408480,180006
100006,43.389698,-80.408097,180007
100006,43.389698,-80.408097,190001
100006,43.389848,-80.407232,190002
100006,43.389848,-80.407119,190003
100006,43.389820,-80.407023,190004
100006,43.389762,-80.406974,190005
100006,43.389661,-80.406929,190006
100006,43.389408,-80.406827,190007
100006,43.389638,-80.405362,190008
100006,43.389721,-80.405057,190009
100006,43.389923,-80.404046,190010
100006,43.390159,-80.403727,190011
100006,43.390320,-80.403668,190012
100007,43.390320,-80.403668,10001
